,logFC,t,P.Value,adj.P.Val,B,sig
ZNF557,0.161060858772424,2.13827778710531,0.0347291305582628,0.0621598748107809,-4.50948589649933,Not
ANKFY1,-0.105080199042633,-2.1374755643335,0.0347958256909094,0.0622675861989383,-4.51112317977031,Not
GPN3,-0.100007878821046,-2.13631274607689,0.0348926968277784,0.0624292474978937,-4.51349541276813,Not
RPL23AP32,0.100897551645216,2.13568198985116,0.0349453409625437,0.0625117331033447,-4.51478170492643,Not
SLCO4A1,-0.299620812089701,-2.13524108978441,0.0349821801466583,0.0625659205467839,-4.51568061896988,Not
PRKCQ,-0.174432280583576,-2.13508760804802,0.0349950121212132,0.0625722156014009,-4.51599349996653,Not
MAPK6,-0.168158660463218,-2.1350423615553,0.0349987957711896,0.0625722156014009,-4.51608573349825,Not
SLC16A8,-0.087655451345876,-2.13479494339502,0.0350194918961266,0.0625975055292529,-4.51659005577272,Not
ACYP2,0.163999402689127,2.13467954972767,0.0350291480094646,0.0626030556159424,-4.51682524891537,Not
TBC1D1,-0.12109153315417,-2.13403994453631,0.0350827118079786,0.0626870594684075,-4.5181286680983,Not
NOC3L,0.164000264365897,2.13270512385186,0.0351947248600229,0.0628754516287865,-4.52084767610552,Not
TMSB4Y,-0.07093903585017,-2.1311771094112,0.035323329762218,0.0630934091977113,-4.52395829798681,Not
NAT2,-0.173651768441879,-2.13015580234872,0.035409514295298,0.0632355295469759,-4.52603625929033,Not
TSG101,0.10952011598974,2.12991675787454,0.0354297126737313,0.0632597784585531,-4.52652248932942,Not
S100A8,0.6465500220972,2.12899117642635,0.0355080149352442,0.0633877434562289,-4.52840470160863,Not
LASP1,0.0869395244665512,2.12661243949718,0.0357099381172264,0.0637363034456884,-4.53323852296379,Not
ETV4,-0.107451761300712,-2.12585299997986,0.0357746132123513,0.063839813978941,-4.53478073084141,Not
PLD1,-0.0954320866120497,-2.12492494048436,0.0358537857438781,0.0639691517118184,-4.53666467097388,Not
TBCCD1,0.112179305558803,2.12382171647999,0.0359480985477788,0.0641254488935177,-4.53890320736443,Not
FKBP15,0.0983010266861708,2.1236674138542,0.0359613067058547,0.0641370374918155,-4.53921621547119,Not
CDC25A,-0.0874269652959478,-2.12315613498657,0.0360051016747819,0.0642031632028766,-4.54025321256845,Not
KCNQ1,-0.0786983017639233,-2.12272950671392,0.0360416809462432,0.06425639983625,-4.54111834210462,Not
SMG6,-0.11468585261593,-2.12234607758906,0.0360745837091966,0.0643030632204967,-4.54189573473087,Not
TRIB3,0.167478668998088,2.12212635969743,0.0360934498066091,0.0643246934636249,-4.54234114887404,Not
EDNRA,-0.150397647427973,-2.1216512375788,0.0361342753716074,0.0643854438655753,-4.5433041758504,Not
POLR2H,0.109197398087433,2.12156398216926,0.0361417772567338,0.0643868052694535,-4.54348101264874,Not
NACA,-0.121126839189273,-2.12131394868807,0.0361632816308595,0.0644131070390481,-4.54398770774986,Not
NONO,-0.107238973796292,-2.12101679477604,0.0361888530228745,0.0644466417231809,-4.54458982141638,Not
BCKDHB,-0.144008470978864,-2.1205731870059,0.0362270564844484,0.0645026554435232,-4.54548854562211,Not
DNM2,-0.120168110280032,-2.12006277918842,0.0362710558737566,0.0645689660822686,-4.54652238906132,Not
F13A1,0.379793335622926,2.11976024995996,0.03629715700842,0.0645933809080919,-4.54713506133795,Not
CCDC90B,0.123660237345614,2.11974712666701,0.0362982896061588,0.0645933809080919,-4.54716163638105,Not
RAB1A,-0.0919998280582508,-2.11961027481009,0.0363101023413532,0.0646023716205495,-4.54743875628465,Not
ZNF14,0.125725734163378,2.11921732525335,0.0363440393000865,0.0646507147341078,-4.54823437302194,Not
MXD1,0.0892055361259567,2.11857488565445,0.0363995824141733,0.0647374668806699,-4.54953484750718,Not
IQGAP1,0.127718566107603,2.11798606361553,0.0364505543340017,0.0648160582835356,-4.55072646678863,Not
VCPIP1,-0.105199075874597,-2.11479142245473,0.0367281775134044,0.0652975747568544,-4.5571862602524,Not
TMOD2,-0.111568924208993,-2.11468244628591,0.0367376799657303,0.0653023195224178,-4.55740645966153,Not
MAGEH1,-0.107677262486435,-2.11414839656421,0.0367842784828013,0.0653729896190532,-4.55848542018525,Not
ZMYM4,-0.0945538953314315,-2.11386070119586,0.0368094024939288,0.0654054760565235,-4.55906655792642,Not
FAT1,-0.12454747863841,-2.11337258983499,0.0368520624342293,0.065469103666387,-4.56005236470453,Not
BTK,0.224233122262438,2.11326326620483,0.0368616229464122,0.0654739161479397,-4.56027312982062,Not
RB1CC1,-0.135057027980675,-2.11278591154796,0.0369033934078919,0.0655359277840207,-4.56123696350192,Not
LBH,0.189297688145045,2.11238401684842,0.0369385924992565,0.0655862485921396,-4.56204827954428,Not
ERAL1,-0.139386730135213,-2.11216519047766,0.0369577701259888,0.0656081091071797,-4.56248997072669,Not
STON1,-0.178667174400589,-2.11175275662445,0.0369939386013125,0.0656601183644395,-4.56332233543241,Not
PRR5,-0.180770009594055,-2.11128228604457,0.0370352339256285,0.0657184840259116,-4.56427164591588,Not
MIS12,0.160606367144013,2.11122144502987,0.0370405771205065,0.0657184840259116,-4.56439439604844,Not
DPAGT1,0.15697248491872,2.11029673951571,0.0371218687944687,0.0658504878782148,-4.56625964013871,Not
HMBS,0.128405494556324,2.10842930139115,0.0372865065313716,0.0661191681707791,-4.57002419813291,Not
PSMD8,0.173356239676846,2.10837821461469,0.0372910193025455,0.0661191681707791,-4.57012714057029,Not
PPP2R1A,-0.174609086797556,-2.10834346486967,0.0372940892047404,0.0661191681707791,-4.5701971617514,Not
ZBTB43,-0.0843325766609073,-2.10798405582055,0.037325853329778,0.0661632080169465,-4.57092131327381,Not
SLC6A7,-0.0777815503453576,-2.10517595584273,0.0375748344447592,0.0665921954662684,-4.57657527090043,Not
SERPINA3,0.58237207017184,2.10493942314924,0.0375958719678319,0.0666171245178197,-4.57705119985214,Not
MORC2,0.151464101450525,2.10366167462392,0.0377096923494394,0.0668064182594073,-4.57962131442849,Not
MDFIC,-0.125681309428572,-2.10309709508568,0.0377600790502542,0.0668832836708487,-4.58075647458167,Not
NEK4,-0.179609428886712,-2.10270091548032,0.0377954713199118,0.0669268990494284,-4.58155287737298,Not
TIMM10,0.133698309416122,2.10266467615911,0.0377987101475267,0.0669268990494284,-4.58162571899237,Not
RPS6KA6,-0.106820053343579,-2.10236225699639,0.0378257476795759,0.0669585737849046,-4.58223354130191,Not
CORO7,0.115087772795564,2.10230785501089,0.0378306132131331,0.0669585737849046,-4.58234287351559,Not
TTLL12,0.0986067936489663,2.10202007645962,0.0378563601543292,0.066980469469139,-4.58292118160024,Not
C1orf50,0.137357663684234,2.10200759856046,0.0378574768674226,0.066980469469139,-4.58294625503029,Not
CD2,0.211203561778877,2.10193458587182,0.0378640117279499,0.066980469469139,-4.58309296596564,Not
POT1,-0.133049128552457,-2.10169063354121,0.0378858532683056,0.0669885470308595,-4.58358312719818,Not
PSMA4,0.116047811576671,2.10165123542246,0.0378893816795084,0.0669885470308595,-4.58366228295618,Not
NDUFAF4,-0.121265101864521,-2.10164870534281,0.0378896082777099,0.0669885470308595,-4.58366736615658,Not
HOXB5,0.124483759912888,2.10049687065743,0.037992889974766,0.0671507560890513,-4.58598093979787,Not
GLE1,-0.0819000450248391,-2.10046879993653,0.037995410022342,0.0671507560890513,-4.58603730803005,Not
LMNB1,0.188418531213943,2.09964518756307,0.0380694139571651,0.0672691049879197,-4.58769087811474,Not
GSPT1,0.130057276668035,2.09920207917542,0.0381092799042793,0.0673270990507104,-4.58858026158427,Not
FIP1L1,0.150354374308858,2.09844329807611,0.038177630140742,0.0674328695559434,-4.59010284487836,Not
CST4,-0.123273643266502,-2.09838082259074,0.0381832625750533,0.0674328695559434,-4.5902281866755,Not
MYBPC2,-0.113110238145793,-2.09829149714356,0.0381913168933425,0.0674346312329602,-4.59040739038966,Not
JAK2,-0.125031386644702,-2.0978166800366,0.0382341549021978,0.0674977986782564,-4.59135984520338,Not
UCK2,0.187259065745555,2.09753044569922,0.0382599989735686,0.0675309475787628,-4.59193391828772,Not
DNAJB12,-0.0824425028055646,-2.09719528061331,0.0382902801339332,0.0675719144893566,-4.59260603541231,Not
PPP2R5C,-0.136637827475351,-2.09627289938258,0.0383737211763568,0.0677066616619767,-4.59445520472534,Not
VPS45,0.121116301192703,2.09588175420755,0.0384091524890856,0.0677566662702054,-4.59523913754385,Not
MAPKBP1,-0.106038219669021,-2.09507842376179,0.038482009415659,0.0678726618634252,-4.5968487490356,Not
WBP2,-0.124997052775939,-2.09474765419885,0.038512042689163,0.0679130983461233,-4.59751133781169,Not
KIF15,-0.174153518033882,-2.09463462285909,0.038522310357741,0.0679186711768585,-4.59773773708068,Not
RPL23,0.169295579660947,2.09260634182097,0.0387069589441283,0.0682197332523575,-4.60179842549326,Not
REEP5,-0.0871021583475144,-2.09256105282668,0.0387110906046795,0.0682197332523575,-4.60188905423853,Not
PDGFD,0.258704275803078,2.09252385444586,0.0387144844524419,0.0682197332523575,-4.60196349133734,Not
PBX3,-0.139579583421133,-2.09220728883605,0.0387433771444347,0.0682496117543449,-4.60259691648382,Not
NT5M,-0.0985746810226411,-2.09218157822725,0.0387457245466012,0.0682496117543449,-4.60264835769538,Not
VPS52,-0.102147132035022,-2.09164471299967,0.0387947688292297,0.068323407838577,-4.60372237254466,Not
ZC3H11A,-0.163901418604487,-2.09138366385278,0.0388186357835003,0.0683433172908574,-4.60424451732757,Not
APP,0.107605433079664,2.09136462022397,0.0388203773812028,0.0683433172908574,-4.60428260562578,Not
MED14,-0.0875352727596574,-2.09120936199094,0.0388345787293519,0.0683557256101837,-4.60459311864882,Not
PGAP2,-0.102672426204903,-2.09058954991193,0.038891317047253,0.068442988159033,-4.60583251733114,Not
POLI,-0.143534132372669,-2.09038368232605,0.0389101781929247,0.0684635726038646,-4.60624410269209,Not
PLOD3,0.120481939596813,2.09000008680685,0.0389453434046232,0.068510347253783,-4.60701091491965,Not
NEFH,-0.181999418379635,-2.08993731434722,0.0389511005263502,0.068510347253783,-4.60713638549869,Not
SCAMP1,-0.110418555353372,-2.0896092389773,0.0389812016008198,0.0685506739965833,-4.60779209118232,Not
CORO2B,-0.219558845877511,-2.08775972840751,0.0391512701268905,0.0688370813859366,-4.61148682786927,Not
SEMA4A,-0.133007483245354,-2.08717788566919,0.0392049043876364,0.0689187024150576,-4.61264854178112,Not
DNAJA3,-0.092314457909767,-2.08683943036052,0.0392361322857772,0.0689609122903967,-4.61332416820625,Not
URM1,0.101500163271654,2.0861014944422,0.0393042928852431,0.0690680071370693,-4.61479688985254,Not
ZNF528,0.159579077537606,2.08600218953212,0.0393134731141573,0.0690714375949416,-4.61499503908373,Not
GALNT6,-0.104811421436769,-2.08514528060515,0.0393927666500289,0.0691980290639111,-4.61670452112498,Not
ATP1A2,0.153348788496762,2.08472037483262,0.0394321360663464,0.0692544554769355,-4.61755194251032,Not
IFT52,-0.10215787553952,-2.08408378755319,0.0394911820875491,0.0693454127211723,-4.61882123812578,Not
TXNDC9,0.121743495518514,2.08329183137939,0.0395647453943887,0.0694618238083371,-4.6203998257814,Not
ERCC1,0.138107299039561,2.08312881040967,0.0395799027289453,0.0694756705506614,-4.62072470297973,Not
DNM3,0.207585037250578,2.08298061726868,0.0395936857396562,0.0694871002622873,-4.62102001011604,Not
GGNBP2,-0.114110745055159,-2.08195485583135,0.0396892020883323,0.0696207552740134,-4.62306353212295,Not
SEPHS1,-0.101341237377063,-2.08194990334499,0.0396896637319985,0.0696207552740134,-4.62307339621454,Not
OCEL1,-0.124348553979919,-2.08192807072218,0.0396916989046489,0.0696207552740134,-4.62311688098113,Not
IGLV3-10,-0.15006558097661,-2.08184307218571,0.0396996230725498,0.0696218752213774,-4.62328617140864,Not
NOP16,0.149134669727125,2.08157175481909,0.0397249263135548,0.0696534671288679,-4.6238265078587,Not
MTMR14,-0.136880549008765,-2.08119104616993,0.0397604548527702,0.0697029731376027,-4.62458459071296,Not
TELO2,0.111154612578638,2.08101725541185,0.0397766824607057,0.0697186312535774,-4.62493060755867,Not
MEIS1,0.137087152686708,2.08070963233591,0.0398054205498457,0.0697562073673805,-4.62554301877594,Not
SS18L2,0.0966536685200676,2.08029641588966,0.0398440512600767,0.0698111026478351,-4.62636551218915,Not
MRPL46,-0.103730710345387,-2.08006379130012,0.0398658130136467,0.0698364269767934,-4.6268284772986,Not
ZNF544,0.106422737487419,2.07931647983501,0.0399357923041937,0.0699461934125505,-4.62831543942907,Not
ABL1,-0.148136475100726,-2.07912828051657,0.039953432196787,0.0699642657270472,-4.62868983110582,Not
NGDN,-0.145774784506113,-2.07884025328881,0.039980441919924,0.0699824454134631,-4.62926275349697,Not
GALK2,-0.116817056316572,-2.07883820496917,0.0399806340571075,0.0699824454134631,-4.62926682760019,Not
MRPL12,0.157518630012717,2.07878330599352,0.0399857840055995,0.0699824454134631,-4.62937602016091,Not
RPS14,-0.144217830100148,-2.07784868425403,0.0400735463272132,0.0701232024725964,-4.63123454903348,Not
DCP2,-0.186144822222786,-2.0776693550296,0.0400904045263102,0.0701398582302124,-4.63159106345687,Not
DYNC1H1,-0.145209581457348,-2.07648846816582,0.0402015685133677,0.0703214696528907,-4.63393800966597,Not
APPL2,-0.15708759947389,-2.07630633914797,0.040218736982553,0.0703386256598237,-4.634299871252,Not
NXF3,0.363640023411492,2.07522740507366,0.0403205725039111,0.0705038226619167,-4.63644294209653,Not
PPA1,-0.147165006459167,-2.07437821913211,0.0404008789991261,0.0706313208407701,-4.63812894466394,Not
TRIM28,-0.158350993087961,-2.07216679871515,0.0406106558926926,0.0709850791495464,-4.64251658481256,Not
KAT5,-0.135398543867357,-2.0718335808184,0.0406423461893487,0.0710274799168647,-4.64317734205156,Not
DUSP7,0.117887444200563,2.07171196339657,0.0406539177638175,0.071034711675085,-4.64341847991026,Not
PRPSAP2,-0.128594694026534,-2.07144525281964,0.0406793044794327,0.0710475053841875,-4.64394725656463,Not
